generation,rank,stage,fitness,mean_score,std_score,mean_steps,mean_max_tile,rate_2048,rate_4096,rate_8192,w_lost_penalty,w_empty,w_merges,w_monotonicity,w_sum
9,13,fast,-18771.827136,18281.333333,3130.972728,1018.333333,1365.333333,0.333333,0.000000,0.000000,200000,377.171790502,825.961755784,44.0825958658,9.94144092392
10,1,validation,31617.930243,79371.600000,44611.286194,3450.100000,5222.400000,0.900000,0.800000,0.400000,200000,459.779989788,800.537950377,41.1437746442,11.214963378
10,2,fast,11152.493684,36376.000000,22282.046824,1755.000000,2389.333333,0.666667,0.333333,0.000000,200000,459.779989788,800.537950377,41.1437746442,11.214963378
10,3,fast,9980.561442,34141.333333,19145.325580,1590.333333,2901.333333,0.666667,0.666667,0.000000,200000,372.58410815,868.186075996,45.5468357286,8.75952970916
10,4,fast,7699.330698,33589.333333,5606.862779,1757.666667,2048.000000,1.000000,0.000000,0.000000,200000,390.447795191,804.940307824,43.8002482519,10.3614741017
10,5,fast,6615.334724,31678.666667,14273.328164,1584.666667,2389.333333,0.666667,0.333333,0.000000,200000,365.573781067,865.602234132,41.5276808019,12.9435203547
10,6,full,4645.220995,71883.000000,35245.354517,3306.750000,4096.000000,1.000000,0.750000,0.125000,200000,354.06906304,795.472319818,41.0201824148,9.34502568884
10,7,fast,4283.801732,30066.666667,249.977777,1539.000000,2048.000000,1.000000,0.000000,0.000000,200000,285.462371141,690.430300603,40,12.6106006305
10,8,fast,1806.201123,27792.000000,10396.674853,1494.666667,1706.666667,0.666667,0.000000,0.000000,200000,354.158581924,881.019502796,40.0372583535,8.00282183734
10,9,full,-1769.684966,65432.500000,33465.652567,3006.625000,3968.000000,0.875000,0.750000,0.125000,200000,355.111863788,824.194893585,40.5490684287,9.17260673471
10,10,full,-4380.964377,63222.000000,34754.623117,2922.000000,3712.000000,0.875000,0.625000,0.125000,200000,362.952960956,800.537950377,41.1437746442,11.214963378
10,11,full,-10030.254512,57996.500000,37194.129883,2705.375000,3456.000000,0.875000,0.500000,0.125000,200000,354.554761538,800.537950377,41.1437746442,11.214963378
10,12,full,-10030.254512,57996.500000,37194.129883,2705.375000,3456.000000,0.875000,0.500000,0.125000,200000,354.554761538,800.537950377,41.1437746442,11.214963378
10,13,fast,-12867.113894,13062.666667,7595.759051,738.333333,1109.333333,0.333333,0.000000,0.000000,200000,357.597366025,816.117188193,48.7653198682,10.6158514512
11,1,full,6920.060468,78879.000000,33488.287848,3458.875000,5120.000000,1.000000,1.000000,0.250000,200000,378.557743058,865.07098356,42.5264304597,8.87149869364
11,2,fast,2845.236372,36041.333333,2136.919486,1831.666667,2048.000000,1.000000,0.000000,0.000000,200000,459.779989788,800.537950377,41.1437746442,11.214963378
11,3,fast,1795.247875,34249.333333,15036.344355,1693.333333,2389.333333,0.666667,0.333333,0.000000,200000,357.508502193,752.870264106,40.741841573,10.490026647
11,4,fast,1092.864242,34338.666667,4622.192649,1770.666667,2048.000000,1.000000,0.000000,0.000000,200000,363.157223949,864.649994988,42.0810332724,8.69257850341
11,5,validation,-4475.088804,59513.200000,29925.898726,2765.500000,3686.400000,1.000000,0.600000,0.100000,200000,378.557743058,865.07098356,42.5264304597,8.87149869364
11,6,fast,-9223.220385,24112.000000,9093.090710,1332.333333,1365.333333,0.333333,0.000000,0.000000,200000,372.58410815,868.186075996,45.5468357286,8.75952970916
11,7,full,-10709.645252,63320.500000,30798.573827,2937.500000,3712.000000,0.875000,0.625000,0.125000,200000,471.164228652,838.531726178,40,12.8405288519
11,8,fast,-11108.938588,22217.333333,8645.667483,1225.333333,1365.333333,0.333333,0.000000,0.000000,200000,233.310554764,669.554386367,40.1012921807,12.7482808092
11,9,fast,-11465.965819,21877.333333,9497.029056,1133.000000,1706.666667,0.666667,0.000000,0.000000,200000,282.796181326,752.593070272,40.2759127655,10.7173605943
11,10,full,-12410.875678,61970.000000,17085.095142,2935.125000,3584.000000,1.000000,0.750000,0.000000,200000,435.487907017,801.178631893,43.9104221004,10.4052116909
11,11,fast,-14468.401072,18974.666667,14485.458394,1042.000000,1194.666667,0.333333,0.000000,0.000000,200000,429.859305594,805.21370666,42.8234920421,10.3131985437
11,12,full,-15341.930526,59535.500000,23162.837515,2816.125000,3328.000000,1.000000,0.625000,0.000000,200000,214.524946807,832.345700889,40.5342628693,11.5095817348
11,13,full,-25866.444195,49310.000000,31863.520960,2351.000000,3072.000000,1.000000,0.250000,0.125000,200000,400.860066951,821.025065697,41.2397948449,10.1242057699
12,1,full,18991.144116,87998.000000,40129.593768,3840.500000,5376.000000,1.000000,0.875000,0.375000,200000,341.693124822,1013.83821341,43.3008022404,8.79154799841
12,2,fast,17474.936964,34781.333333,2088.978911,1801.333333,2048.000000,1.000000,0.000000,0.000000,200000,357.306732348,774.567321866,42.2234266721,10.8464607404
12,3,full,15320.472953,83603.000000,35163.151949,3619.625000,5632.000000,1.000000,0.750000,0.500000,200000,361.316020768,852.630518567,41.0866372595,8.92746885083
12,4,fast,13727.962393,31044.000000,2571.040775,1622.666667,2048.000000,1.000000,0.000000,0.000000,200000,358.598101633,752.870264106,40.741841573,10.490026647
12,5,fast,9729.976076,27156.000000,8070.356622,1469.000000,1706.666667,0.666667,0.000000,0.000000,200000,378.557743058,865.07098356,42.5264304597,8.87149869364
12,6,fast,9301.574972,26592.000000,1290.411821,1378.000000,2048.000000,1.000000,0.000000,0.000000,200000,486.906866756,955.026437886,46.3082492532,9.48610559925
12,7,validation,8040.040047,72695.200000,27803.660985,3265.700000,4505.600000,1.000000,0.800000,0.200000,200000,341.693124822,1013.83821341,43.3008022404,8.79154799841
12,8,fast,7723.245537,25294.666667,15340.216890,1359.666667,1450.666667,0.666667,0.000000,0.000000,200000,209.833159549,754.656103328,40.5607493164,14.3302344049
12,9,fast,7162.841117,24650.666667,11160.437905,1383.666667,1365.333333,0.333333,0.000000,0.000000,200000,390.798368458,822.914566686,41.7703307071,11.6809898512
12,10,full,3615.992079,74796.500000,30062.195624,3440.750000,4096.000000,1.000000,0.750000,0.125000,200000,459.779989788,800.537950377,41.1437746442,11.214963378
12,11,fast,19.200904,17554.666667,13542.448556,974.000000,1194.666667,0.333333,0.000000,0.000000,200000,445.265295896,872.181494456,44.7001577197,8.57298908903
12,12,full,-229.523091,71560.500000,41787.954123,3290.375000,3840.000000,1.000000,0.625000,0.125000,200000,370.311660954,865.05030311,41.4662562912,9.557379478
12,13,full,-9926.649974,62160.000000,25369.298295,2928.375000,3392.000000,0.875000,0.750000,0.000000,200000,465.84953874,803.183067001,41.1354215423,11.7252627286
13,1,full,31927.646310,91454.000000,39459.911404,4023.625000,5376.000000,1.000000,0.875000,0.375000,200000,325.449420766,984.23656611,40,9.30293584528
13,2,validation,7908.665898,67024.400000,34966.508614,3131.200000,3686.400000,1.000000,0.600000,0.100000,200000,325.449420766,984.23656611,40,9.30293584528
13,3,fast,6095.267953,35220.000000,14426.779913,1765.333333,2389.333333,0.666667,0.333333,0.000000,200000,265.980612911,783.855769009,48.1109526716,15.4168305215
13,4,full,2915.942947,64959.500000,46570.079555,2938.375000,3904.000000,0.875000,0.750000,0.125000,200000,341.693124822,1013.83821341,43.3008022404,8.79154799841
13,5,fast,2129.031678,31306.666667,17071.927002,1558.333333,2218.666667,0.666667,0.333333,0.000000,200000,367.793641626,772.330397312,42.5156393874,10.7504877931
13,6,fast,-427.916672,29500.000000,4586.011193,1513.000000,2048.000000,1.000000,0.000000,0.000000,200000,369.036877587,810.704262988,42.51279761,9.72577942914
13,7,fast,-644.154966,29420.000000,11397.925893,1580.666667,1706.666667,0.666667,0.000000,0.000000,200000,356.434538646,921.061797135,43.8838664617,9.75248342893
13,8,fast,-4960.559406,25045.333333,8484.814566,1327.666667,1706.666667,0.666667,0.000000,0.000000,200000,463.473322861,942.200257399,43.3017390019,10.2352660031
13,9,fast,-5026.195067,25132.000000,16099.930932,1339.000000,1450.666667,0.666667,0.000000,0.000000,200000,361.595092146,592.675191067,42.1523530906,8.32585559446
13,10,full,-6850.492501,56112.000000,23766.851958,2659.250000,3200.000000,0.875000,0.625000,0.000000,200000,426.044762262,814.182085885,40,11.2778906591
13,11,fast,-7511.467627,22505.333333,9030.225591,1240.333333,1365.333333,0.333333,0.000000,0.000000,200000,375.720389175,1007.14307624,42.5264304597,8.87149869364
13,12,full,-21377.572126,42367.500000,25395.833236,2047.125000,2624.000000,0.875000,0.375000,0.000000,200000,337.011202234,807.014103132,40.6414230307,11.0237458829
13,13,full,-21847.213161,41800.500000,20527.884980,2060.750000,2560.000000,0.750000,0.375000,0.000000,200000,357.306732348,774.567321866,42.2234266721,10.8464607404
14,1,full,22289.621877,76913.000000,41209.662787,3479.000000,4352.000000,1.000000,0.625000,0.250000,200000,265.980612911,783.855769009,48.1109526716,15.4168305215
14,2,full,22193.976723,76242.500000,31216.920472,3423.000000,4608.000000,1.000000,0.750000,0.250000,200000,362.594736578,746.955814427,43.0656813055,8.32384749074
14,3,full,15873.294890,71142.500000,11001.012124,3324.000000,3840.000000,1.000000,0.875000,0.000000,200000,315.4737513,830.374444238,43.0388315546,8.65260606304
14,4,full,2843.572163,58657.500000,31987.148478,2759.250000,3456.000000,0.875000,0.500000,0.125000,200000,301.919413435,936.708561073,44.3715999716,12.9985715519
14,5,validation,286.350610,65885.600000,22019.530182,3069.400000,3891.200000,1.000000,0.700000,0.100000,200000,265.980612911,783.855769009,48.1109526716,15.4168305215
14,6,fast,-11763.536894,30356.000000,9279.641372,1598.333333,1706.666667,0.666667,0.000000,0.000000,200000,414.205826988,995.119709093,43.8168678041,9.12308791582
14,7,fast,-12059.599662,29238.666667,18216.113111,1472.333333,2048.000000,0.333333,0.333333,0.000000,200000,358.152315842,984.23656611,40,7
14,8,fast,-13602.203506,28562.666667,11546.305306,1520.666667,1706.666667,0.666667,0.000000,0.000000,200000,302.620436892,785.830949223,41.0842300701,13.8234228986
14,9,fast,-14427.944404,27633.333333,6366.683560,1405.666667,2048.000000,1.000000,0.000000,0.000000,200000,323.879989264,985.175013088,44.0562725114,11.9431401431
14,10,full,-16770.525367,40529.000000,18767.024991,2021.875000,2432.000000,0.875000,0.250000,0.000000,200000,325.449420766,984.23656611,40,9.30293584528
14,11,fast,-16999.469853,25140.000000,10276.289343,1343.333333,1706.666667,0.666667,0.000000,0.000000,200000,339.962204192,968.670249647,44.603017556,8.92046318695
14,12,fast,-23306.084069,18686.666667,2940.333466,1045.666667,1365.333333,0.333333,0.000000,0.000000,200000,357.355385795,808.080402859,40,9.9673402679
14,13,fast,-24095.141518,18018.666667,8993.205929,1016.333333,1194.666667,0.333333,0.000000,0.000000,200000,354.14033118,1125.56158428,42.8513081076,8.83086359975
15,1,full,10690.164415,68845.500000,35469.880008,3120.250000,4224.000000,0.875000,0.625000,0.250000,200000,338.011982208,880.088538424,43.067227737,8.61590757856
15,2,full,10239.459629,68754.500000,22205.119314,3145.125000,4096.000000,1.000000,0.750000,0.125000,200000,357.445603368,917.354089239,43.4873195416,7.62039575491
15,3,validation,9476.442855,75156.800000,31166.617978,3430.500000,4096.000000,1.000000,0.800000,0.100000,200000,338.011982208,880.088538424,43.067227737,8.61590757856
15,4,full,1719.695683,61521.000000,17768.316606,2928.750000,3328.000000,1.000000,0.625000,0.000000,200000,301.776491228,984.860967757,40,13.3736175201
15,5,fast,-787.396085,30720.000000,21148.663126,1561.333333,2048.000000,0.333333,0.333333,0.000000,200000,362.594736578,746.955814427,43.0656813055,8.32384749074
15,6,fast,-885.695568,31284.000000,4263.637258,1614.333333,2048.000000,1.000000,0.000000,0.000000,200000,325.04451771,995.144281115,43.5177857868,11.6475245841
15,7,fast,-968.385384,31264.000000,7398.128052,1654.333333,1706.666667,0.666667,0.000000,0.000000,200000,315.4737513,830.374444238,43.0388315546,8.65260606304
15,8,fast,-3088.555449,28452.000000,22806.631316,1458.666667,1877.333333,0.333333,0.333333,0.000000,200000,358.489413997,691.431936113,40,8.57932077058
15,9,fast,-3315.043684,28078.666667,15464.376382,1401.666667,2218.666667,0.666667,0.333333,0.000000,200000,430.69646435,975.762756098,43.1353834316,9.24483567372
15,10,fast,-4020.887545,28260.000000,9823.236127,1523.000000,1706.666667,0.666667,0.000000,0.000000,200000,299.103150948,886.38275973,59.4010051106,8.36268747697
15,11,full,-5870.168903,53910.000000,16711.545949,2563.625000,3328.000000,1.000000,0.625000,0.000000,200000,290.355487282,898.915269471,50.3963117636,9.524352369
15,12,full,-16461.202094,44174.500000,21988.205469,2150.375000,2688.000000,0.875000,0.375000,0.000000,200000,265.980612911,783.855769009,48.1109526716,15.4168305215
15,13,fast,-18050.993833,14098.666667,3261.883846,851.333333,853.333333,0.000000,0.000000,0.000000,200000,284.249318536,780.727783693,45.8877485023,12.0706588404
16,1,full,24328.004952,86212.000000,28034.049868,3877.875000,4864.000000,1.000000,0.875000,0.250000,200000,354.519908834,914.36850245,41.7250634802,14.4870506378
16,2,full,20137.162557,81635.000000,39976.169639,3589.375000,5120.000000,1.000000,0.750000,0.375000,200000,359.349033596,832.145958878,54.0892372821,9.40736902868
16,3,validation,11242.486520,63736.400000,31195.406762,2960.700000,3788.800000,0.900000,0.700000,0.100000,200000,354.519908834,914.36850245,41.7250634802,14.4870506378
16,4,full,8231.704409,70092.500000,39374.077027,3080.500000,4736.000000,0.875000,0.625000,0.375000,200000,338.011982208,880.088538424,43.067227737,8.61590757856
16,5,full,3981.731654,67109.500000,21472.714774,3088.875000,4096.000000,1.000000,0.750000,0.125000,200000,347.27133356,614.350523013,40.8885887131,11.4332893129
16,6,fast,-3958.722663,34448.000000,2998.347990,1796.333333,2048.000000,1.000000,0.000000,0.000000,200000,357.445603368,917.354089239,43.4873195416,7.62039575491
16,7,fast,-3958.722663,34448.000000,2998.347990,1796.333333,2048.000000,1.000000,0.000000,0.000000,200000,357.445603368,917.354089239,43.4873195416,7.62039575491
16,8,fast,-6727.368375,30926.666667,15363.966965,1500.000000,2389.333333,0.666667,0.333333,0.000000,200000,312.021716315,932.51441339,43.0765553904,7
